,time,open,high,low,close,volume
16724,2020-02-13 15:00:00-05:00,326.037,326.18,324.4276,324.91,2921164
16725,2020-02-13 16:00:00-05:00,324.87,325.55,324.87,325.41,1933042
16726,2020-02-13 17:00:00-05:00,325.41,325.5,325.1,325.49,18865
16727,2020-02-13 18:00:00-05:00,325.54,325.54,324.7,324.75,36422
16728,2020-02-13 19:00:00-05:00,324.95,325.1,324.33,324.9,27381
16729,2020-02-14 04:00:00-05:00,325.43,326.25,325.43,326.13,8222
16730,2020-02-14 05:00:00-05:00,326.2,326.5,326.09,326.5,2987
16731,2020-02-14 06:00:00-05:00,326.01,326.01,325.87,326.0,2272
16732,2020-02-14 07:00:00-05:00,325.94,326.4,325.94,326.19,31444
16733,2020-02-14 08:00:00-05:00,326.2,326.4,324.95,325.28,133927
16734,2020-02-14 09:00:00-05:00,325.2,325.98,323.51,323.95,2764897
16735,2020-02-14 10:00:00-05:00,323.93,325.94,322.85,325.73,3938874
16736,2020-02-14 11:00:00-05:00,325.74,325.88,324.52,324.9929,2154228
16737,2020-02-14 12:00:00-05:00,324.97,325.1299,324.0106,324.1998,1459384
16738,2020-02-14 13:00:00-05:00,324.2,325.09,323.95,324.0848,1947074
16739,2020-02-14 14:00:00-05:00,324.081,324.6225,323.34,324.47,1948742
16740,2020-02-14 15:00:00-05:00,324.46,325.0,323.6127,324.95,3155437
16741,2020-02-14 16:00:00-05:00,324.95,325.09,324.7499,325.02,2359810
16742,2020-02-14 17:00:00-05:00,325.0117,325.0117,324.8601,324.91,14954
16743,2020-02-14 18:00:00-05:00,325.0,325.05,324.9,325.04,12727
16744,2020-02-14 19:00:00-05:00,324.92,325.05,324.9,325.05,9525
16745,2020-02-18 04:00:00-05:00,312.95,313.89,310.07,313.0,124922
16746,2020-02-18 05:00:00-05:00,313.0,314.5,312.72,314.5,65444
16747,2020-02-18 06:00:00-05:00,314.35,314.5,313.41,313.59,50346
16748,2020-02-18 07:00:00-05:00,313.5,316.2,313.5,316.1,376687
16749,2020-02-18 08:00:00-05:00,314.4,319.74,313.63,317.81,844852
16750,2020-02-18 09:00:00-05:00,317.76,318.39,314.61,317.76,9380754
16751,2020-02-18 10:00:00-05:00,317.74,318.64,316.475,317.81,6152093
16752,2020-02-18 11:00:00-05:00,317.79,317.94,315.6,315.61,4041228
16753,2020-02-18 12:00:00-05:00,315.6,317.2,315.21,317.0724,4146750
16754,2020-02-18 13:00:00-05:00,317.0724,318.19,317.0602,318.1025,2890654
16755,2020-02-18 14:00:00-05:00,318.1101,319.75,317.57,319.3,3052042
16756,2020-02-18 15:00:00-05:00,319.2862,319.69,318.3,319.0,3948142
16757,2020-02-18 16:00:00-05:00,319.0,319.5,318.8,319.0,2999879
16758,2020-02-18 17:00:00-05:00,319.17,319.22,319.06,319.17,23387
16759,2020-02-18 18:00:00-05:00,319.19,319.6,319.16,319.6,26900
16760,2020-02-18 19:00:00-05:00,319.7,319.75,319.5,319.75,31484
16761,2020-02-19 04:00:00-05:00,320.15,320.99,320.15,320.3,12060
16762,2020-02-19 05:00:00-05:00,320.55,321.35,320.55,320.8,7782
16763,2020-02-19 06:00:00-05:00,320.7,320.7,320.05,320.59,9210
16764,2020-02-19 07:00:00-05:00,320.45,321.28,320.4,321.28,55111
16765,2020-02-19 08:00:00-05:00,320.59,321.33,320.3,320.42,175022
16766,2020-02-19 09:00:00-05:00,320.42,322.98,319.0,322.71,4579158
16767,2020-02-19 10:00:00-05:00,322.71,323.6247,321.94,323.5627,4411475
16768,2020-02-19 11:00:00-05:00,323.59,324.57,323.51,323.9599,3079857
16769,2020-02-19 12:00:00-05:00,323.9501,324.56,323.6,324.4079,1747231
16770,2020-02-19 13:00:00-05:00,324.42,324.44,323.55,323.9368,1373061
16771,2020-02-19 14:00:00-05:00,323.9292,324.3,323.65,323.9916,1375013
16772,2020-02-19 15:00:00-05:00,324.0,324.17,322.92,323.62,3367241
16773,2020-02-19 16:00:00-05:00,323.62,323.86,323.26,323.4,3110043
16774,2020-02-19 17:00:00-05:00,323.48,323.68,323.31,323.65,26234
16775,2020-02-19 18:00:00-05:00,323.68,323.87,323.51,323.86,13748
16776,2020-02-19 19:00:00-05:00,323.93,324.48,323.9,324.22,36153
16777,2020-02-20 04:00:00-05:00,323.29,323.45,323.0,323.3,6045
16778,2020-02-20 05:00:00-05:00,323.1,323.1,323.0,323.0,1841
16779,2020-02-20 06:00:00-05:00,322.84,322.84,322.7,322.7,1075
16780,2020-02-20 07:00:00-05:00,322.8,323.25,322.5,323.1,45002
16781,2020-02-20 08:00:00-05:00,323.0,323.235,322.04,322.58,95576
16782,2020-02-20 09:00:00-05:00,322.5001,324.65,322.44,324.38,3154324
16783,2020-02-20 10:00:00-05:00,324.39,324.54,322.66,322.7933,3278033
16784,2020-02-20 11:00:00-05:00,322.8,322.86,318.21,319.89,5648377
16785,2020-02-20 12:00:00-05:00,319.85,320.2965,318.61,320.24,3246880
16786,2020-02-20 13:00:00-05:00,320.21,321.06,319.5,319.705,2030544
16787,2020-02-20 14:00:00-05:00,319.72,321.1793,319.72,320.38,2192845
16788,2020-02-20 15:00:00-05:00,320.41,320.75,319.7,320.31,3085089
16789,2020-02-20 16:00:00-05:00,320.3,320.49,319.77,319.77,1667487
16790,2020-02-20 17:00:00-05:00,319.75,319.75,319.38,319.42,45229
16791,2020-02-20 18:00:00-05:00,319.5,319.67,317.8,318.0,55399
16792,2020-02-20 19:00:00-05:00,318.0,319.5,317.99,319.18,36402
16793,2020-02-21 04:00:00-05:00,317.7,318.01,317.4,317.4,10921
16794,2020-02-21 05:00:00-05:00,317.68,318.5,317.68,318.5,7459
16795,2020-02-21 06:00:00-05:00,318.0,318.69,317.83,318.44,4709
16796,2020-02-21 07:00:00-05:00,318.07,319.11,318.0,318.7,53139
16797,2020-02-21 08:00:00-05:00,318.3,319.13,318.1,318.4,107277
16798,2020-02-21 09:00:00-05:00,318.35,320.45,316.3,317.28,5152045
16799,2020-02-21 10:00:00-05:00,317.315,317.78,315.5713,316.29,4170932
16800,2020-02-21 11:00:00-05:00,316.3,317.28,315.64,316.9594,2228541
16801,2020-02-21 12:00:00-05:00,316.935,317.42,314.67,315.1047,2633239
16802,2020-02-21 13:00:00-05:00,315.1199,315.47,311.18,312.115,4543985
16803,2020-02-21 14:00:00-05:00,312.08,312.62,310.5,312.13,4684191
16804,2020-02-21 15:00:00-05:00,312.1,313.56,310.84,313.03,5389918
16805,2020-02-21 16:00:00-05:00,313.03,313.1,312.6,312.8,3303048
16806,2020-02-21 17:00:00-05:00,312.8,312.96,312.65,312.8,87650
16807,2020-02-21 18:00:00-05:00,312.8,312.86,312.1,312.3,16037
16808,2020-02-21 19:00:00-05:00,312.35,312.38,312.02,312.25,22085
16809,2020-02-24 04:00:00-05:00,300.0,301.88,297.91,299.91,142745
16810,2020-02-24 05:00:00-05:00,299.89,301.0,298.5,299.0,83425
16811,2020-02-24 06:00:00-05:00,298.74,301.02,298.35,300.4,80423
16812,2020-02-24 07:00:00-05:00,300.23,303.3,300.0,301.8,335015
16813,2020-02-24 08:00:00-05:00,301.93,303.2999,300.0,301.25,530086
16814,2020-02-24 09:00:00-05:00,301.31,304.18,289.23,302.76,15281672
16815,2020-02-24 10:00:00-05:00,302.8,303.68,298.4,301.085,8586297
16816,2020-02-24 11:00:00-05:00,301.08,301.3599,298.41,299.7,5270782
16817,2020-02-24 12:00:00-05:00,299.66,300.98,298.0,300.12,4284812
16818,2020-02-24 13:00:00-05:00,300.06,300.67,298.67,300.35,3586631
16819,2020-02-24 14:00:00-05:00,300.37,302.5,299.11,302.17,3977913
16820,2020-02-24 15:00:00-05:00,302.2,303.29,298.08,298.17,7696418
16821,2020-02-24 16:00:00-05:00,298.17,298.48,297.75,298.39,5259330
16822,2020-02-24 17:00:00-05:00,298.2,298.25,297.6,297.82,54959
16823,2020-02-24 18:00:00-05:00,297.69,299.35,297.26,299.3,93617
16824,2020-02-24 19:00:00-05:00,299.3,301.3,299.25,301.1,94071
16825,2020-02-25 04:00:00-05:00,302.0,302.5,300.48,300.54,25347
16826,2020-02-25 05:00:00-05:00,300.5,300.54,298.52,299.5,13622
16827,2020-02-25 06:00:00-05:00,299.5,300.89,299.16,300.21,10166
16828,2020-02-25 07:00:00-05:00,300.5,302.49,300.0,302.43,181075
16829,2020-02-25 08:00:00-05:00,300.8999,302.4677,300.1,301.4,256412
16830,2020-02-25 09:00:00-05:00,301.55,302.53,298.85,300.09,6206453
16831,2020-02-25 10:00:00-05:00,300.06,300.88,294.45,295.391,8042487
16832,2020-02-25 11:00:00-05:00,295.35,296.0799,290.35,295.25,9487591
16833,2020-02-25 12:00:00-05:00,295.3345,296.6133,293.25,294.09,4440703
16834,2020-02-25 13:00:00-05:00,294.06,295.42,292.61,292.67,4889570
16835,2020-02-25 14:00:00-05:00,292.675,292.85,288.84,290.82,8215794
16836,2020-02-25 15:00:00-05:00,290.85,292.48,286.13,288.1,11075156
16837,2020-02-25 16:00:00-05:00,288.08,289.7,287.57,288.82,3766009
16838,2020-02-25 17:00:00-05:00,289.0,289.15,287.45,287.75,913568
16839,2020-02-25 18:00:00-05:00,288.0,289.95,288.0,289.8,82124
16840,2020-02-25 19:00:00-05:00,289.75,289.9,288.3,288.3,47947
16841,2020-02-26 04:00:00-05:00,285.3,285.3,281.44,284.0,81738
16842,2020-02-26 05:00:00-05:00,284.3,287.45,284.09,286.0,40782
16843,2020-02-26 06:00:00-05:00,285.5,289.78,285.5,287.51,42034
16844,2020-02-26 07:00:00-05:00,287.5,288.7,285.6,287.6,145346
16845,2020-02-26 08:00:00-05:00,287.5501,290.1,285.6,288.45,290855
16846,2020-02-26 09:00:00-05:00,288.6,293.44,285.35,292.14,8815702
16847,2020-02-26 10:00:00-05:00,292.09,297.71,290.6145,296.36,9074079
16848,2020-02-26 11:00:00-05:00,296.32,297.88,294.33,294.605,5914196
16849,2020-02-26 12:00:00-05:00,294.61,294.94,290.31,293.703,6225608
16850,2020-02-26 13:00:00-05:00,293.73,294.83,289.22,290.78,5636471
16851,2020-02-26 14:00:00-05:00,290.7,293.22,290.22,291.44,4420304
16852,2020-02-26 15:00:00-05:00,291.43,294.1399,291.43,292.69,5653502
16853,2020-02-26 16:00:00-05:00,292.65,297.58,290.9,291.0,2938323
16854,2020-02-26 17:00:00-05:00,290.98,291.29,290.5,290.6,210526
16855,2020-02-26 18:00:00-05:00,290.5,292.0,289.55,290.5,99589
16856,2020-02-26 19:00:00-05:00,290.26,291.3,288.07,290.2999,80763
16857,2020-02-27 04:00:00-05:00,289.1,291.5,289.0,289.0,40769
16858,2020-02-27 05:00:00-05:00,289.63,290.0,288.01,288.01,25976
16859,2020-02-27 06:00:00-05:00,287.96,288.65,287.23,287.25,22628
16860,2020-02-27 07:00:00-05:00,287.8,288.0,283.45,283.51,289952
16861,2020-02-27 08:00:00-05:00,288.0,288.0,282.16,283.55,507906
16862,2020-02-27 09:00:00-05:00,283.52,286.0,280.0,282.89,11627141
16863,2020-02-27 10:00:00-05:00,282.83,284.13,273.74,281.19,17058155
16864,2020-02-27 11:00:00-05:00,281.15,284.49,278.02,282.0506,9987654
16865,2020-02-27 12:00:00-05:00,282.02,285.65,280.61,282.28,8682855
16866,2020-02-27 13:00:00-05:00,282.26,284.22,278.85,280.5834,6823322
16867,2020-02-27 14:00:00-05:00,280.45,281.02,278.045,278.285,5551944
16868,2020-02-27 15:00:00-05:00,278.25,280.76,272.96,273.0798,12272699
16869,2020-02-27 16:00:00-05:00,273.05,274.65,269.8,270.1,6115810
16870,2020-02-27 17:00:00-05:00,269.87,273.52,269.8,270.16,739929
16871,2020-02-27 18:00:00-05:00,270.15,272.44,269.0,272.0,176781
16872,2020-02-27 19:00:00-05:00,272.0,272.44,269.5,270.9,217891
16873,2020-02-28 04:00:00-05:00,264.8,265.37,261.5,264.0,173439
16874,2020-02-28 05:00:00-05:00,264.0,266.45,263.0,265.95,146926
16875,2020-02-28 06:00:00-05:00,265.88,267.4,264.5,266.39,158496
16876,2020-02-28 07:00:00-05:00,265.8,269.35,264.5,267.63,372650
16877,2020-02-28 08:00:00-05:00,268.0,269.0898,261.0,261.0,834943
16878,2020-02-28 09:00:00-05:00,261.0,265.25,256.37,260.49,19260476
16879,2020-02-28 10:00:00-05:00,260.42,268.77,257.09,268.5,19016237
16880,2020-02-28 11:00:00-05:00,268.5,278.41,264.16,270.15,16044618
16881,2020-02-28 12:00:00-05:00,270.0,274.72,267.02,273.9475,9440510
16882,2020-02-28 13:00:00-05:00,273.9324,275.18,265.24,266.92,8398689
16883,2020-02-28 14:00:00-05:00,266.88,272.48,263.66,268.92,9917310
16884,2020-02-28 15:00:00-05:00,268.98,274.65,265.67,274.64,13373884
16885,2020-02-28 16:00:00-05:00,274.63,275.98,266.99,275.32,8814411
16886,2020-02-28 17:00:00-05:00,275.25,275.5,274.56,275.5,653822
16887,2020-02-28 18:00:00-05:00,275.5,276.25,275.43,275.75,59230
16888,2020-02-28 19:00:00-05:00,275.8,275.84,274.75,275.1,49733
16889,2020-03-02 04:00:00-05:00,283.0,284.84,279.0,280.0,160161
16890,2020-03-02 05:00:00-05:00,280.4,281.41,279.24,279.24,79609
16891,2020-03-02 06:00:00-05:00,279.07,279.07,273.0,273.73,74788
16892,2020-03-02 07:00:00-05:00,273.7,278.41,272.64,278.3,315511
16893,2020-03-02 08:00:00-05:00,278.19,279.25,274.5,279.0,652665
16894,2020-03-02 09:00:00-05:00,279.25,284.23,277.72,281.64,12508178
16895,2020-03-02 10:00:00-05:00,281.64,286.41,279.79,285.087,12568630
16896,2020-03-02 11:00:00-05:00,285.04,292.9,284.93,292.71,15224599
16897,2020-03-02 12:00:00-05:00,292.73,293.55,289.05,292.03,10696205
16898,2020-03-02 13:00:00-05:00,292.03,292.28,287.5,290.6305,6768571
16899,2020-03-02 14:00:00-05:00,290.605,291.93,286.864,288.34,7058043
16900,2020-03-02 15:00:00-05:00,288.3235,301.44,288.06,298.85,13397377
16901,2020-03-02 16:00:00-05:00,298.82,298.88,296.54,297.65,5460684
16902,2020-03-02 17:00:00-05:00,297.45,298.81,296.97,297.55,182035
16903,2020-03-02 18:00:00-05:00,297.45,298.3,296.85,297.98,98155
16904,2020-03-02 19:00:00-05:00,298.0,299.2,297.56,298.99,112687
16905,2020-03-03 04:00:00-05:00,300.3,301.72,299.0,301.0,62944
16906,2020-03-03 05:00:00-05:00,301.0,301.5,300.6,300.95,52827
16907,2020-03-03 06:00:00-05:00,300.92,300.92,298.27,299.11,43640
16908,2020-03-03 07:00:00-05:00,299.48,303.17,299.0,300.79,730292
16909,2020-03-03 08:00:00-05:00,300.52,303.01,298.8,300.41,790483
16910,2020-03-03 09:00:00-05:00,300.4,304.15,292.26,294.34,13094717
16911,2020-03-03 10:00:00-05:00,294.26,304.0,294.04,299.38,16602778
16912,2020-03-03 11:00:00-05:00,299.27,299.93,291.09,295.87,10310086
16913,2020-03-03 12:00:00-05:00,295.95,297.49,292.76,293.67,5291816
16914,2020-03-03 13:00:00-05:00,293.7,293.7,288.0,288.205,6832435
16915,2020-03-03 14:00:00-05:00,288.23,290.734,285.8,290.28,9609393
16916,2020-03-03 15:00:00-05:00,290.31,293.43,287.84,289.31,11877799
16917,2020-03-03 16:00:00-05:00,289.31,291.5,288.51,288.66,4259316
16918,2020-03-03 17:00:00-05:00,288.99,288.99,286.75,287.0,56090
16919,2020-03-03 18:00:00-05:00,287.0,287.5,285.53,286.9,134609
16920,2020-03-03 19:00:00-05:00,287.0,291.0,287.0,290.9,106679
16921,2020-03-04 04:00:00-05:00,294.7,296.1,293.8,295.85,37888
16922,2020-03-04 05:00:00-05:00,295.89,296.42,295.4,295.81,19238
16923,2020-03-04 06:00:00-05:00,295.99,296.5,295.0,296.3,32253
16924,2020-03-04 07:00:00-05:00,296.39,298.49,295.8,297.2,357980
16925,2020-03-04 08:00:00-05:00,297.3,298.4899,295.0,296.4,512603
16926,2020-03-04 09:00:00-05:00,296.5,298.48,293.13,294.73,8265038
16927,2020-03-04 10:00:00-05:00,294.82,298.18,294.36,295.19,9068869
16928,2020-03-04 11:00:00-05:00,295.25,297.43,294.34,295.39,5253655
16929,2020-03-04 12:00:00-05:00,295.45,298.99,295.33,298.94,4236847
16930,2020-03-04 13:00:00-05:00,298.94,300.74,298.54,298.9381,6766345
16931,2020-03-04 14:00:00-05:00,298.96,300.19,297.8202,299.0965,5140125
16932,2020-03-04 15:00:00-05:00,299.08,303.4,298.37,302.76,10951218
16933,2020-03-04 16:00:00-05:00,302.65,302.91,295.3586,301.6,3651287
16934,2020-03-04 17:00:00-05:00,301.51,301.79,301.47,301.66,248330
16935,2020-03-04 18:00:00-05:00,301.65,301.74,300.51,301.01,63770
16936,2020-03-04 19:00:00-05:00,300.89,300.99,300.0,300.3,82661
16937,2020-03-05 04:00:00-05:00,296.86,297.98,296.0,297.03,28057
16938,2020-03-05 05:00:00-05:00,297.02,297.02,295.35,295.35,39429
16939,2020-03-05 06:00:00-05:00,295.5,296.69,294.97,295.61,47766
16940,2020-03-05 07:00:00-05:00,295.94,297.4,295.45,296.51,237908
16941,2020-03-05 08:00:00-05:00,296.8001,297.4,294.5,295.8,377869
16942,2020-03-05 09:00:00-05:00,295.62,297.43,294.1,295.46,6265333
16943,2020-03-05 10:00:00-05:00,295.42,299.24,294.3,297.68,7025921
16944,2020-03-05 11:00:00-05:00,297.68,299.55,296.85,297.41,4764407
16945,2020-03-05 12:00:00-05:00,297.39,297.78,293.22,294.2,5324367
16946,2020-03-05 13:00:00-05:00,294.185,296.8499,293.38,296.04,4821393
16947,2020-03-05 14:00:00-05:00,296.01,296.01,293.78,294.46,3937473
16948,2020-03-05 15:00:00-05:00,294.45,294.97,291.41,292.92,9694312
16949,2020-03-05 16:00:00-05:00,292.93,293.09,292.15,292.87,4030134
16950,2020-03-05 17:00:00-05:00,292.87,292.98,292.5101,292.84,27154
16951,2020-03-05 18:00:00-05:00,292.75,293.65,292.36,293.41,61677
16952,2020-03-05 19:00:00-05:00,293.45,294.4,292.8,292.95,81919
16953,2020-03-06 04:00:00-05:00,289.0,289.0,285.76,286.3,29655
16954,2020-03-06 05:00:00-05:00,285.61,285.61,281.05,283.0,46946
16955,2020-03-06 06:00:00-05:00,283.02,284.53,282.11,283.51,41177
16956,2020-03-06 07:00:00-05:00,283.7,285.06,280.3,282.24,370036
16957,2020-03-06 08:00:00-05:00,282.2,285.0401,280.24,283.52,488171
16958,2020-03-06 09:00:00-05:00,283.47,285.51,280.5,284.3831,8427824
16959,2020-03-06 10:00:00-05:00,284.4,290.05,284.315,287.83,9805896
16960,2020-03-06 11:00:00-05:00,287.85,288.03,284.11,284.5179,6073917
16961,2020-03-06 12:00:00-05:00,284.56,287.59,283.59,285.28,5009933
16962,2020-03-06 13:00:00-05:00,285.24,288.2351,284.42,284.8001,4463209
16963,2020-03-06 14:00:00-05:00,284.855,285.4775,281.99,282.4903,5543809
16964,2020-03-06 15:00:00-05:00,282.5,290.82,281.6,288.98,11866951
16965,2020-03-06 16:00:00-05:00,289.0,289.35,288.0,288.21,3962313
16966,2020-03-06 17:00:00-05:00,288.48,289.03,286.39,286.68,341075
16967,2020-03-06 18:00:00-05:00,286.45,287.35,286.4,286.92,32905
16968,2020-03-06 19:00:00-05:00,286.55,286.94,285.85,286.0,29239
16969,2020-03-09 04:00:00-04:00,271.33,271.9,266.5,268.0,101078
16970,2020-03-09 05:00:00-04:00,268.17,272.6,268.17,271.6,83092
16971,2020-03-09 06:00:00-04:00,271.5,272.49,270.32,270.97,80566
16972,2020-03-09 07:00:00-04:00,270.77,272.43,268.17,269.1,239005
16973,2020-03-09 08:00:00-04:00,271.5,272.2,264.49,264.49,675101
16974,2020-03-09 09:00:00-04:00,264.3,275.1,261.3,272.7017,8678596
16975,2020-03-09 10:00:00-04:00,272.6401,277.38,269.31,271.43,12612767
16976,2020-03-09 11:00:00-04:00,271.43,277.62,270.03,276.13,9382948
16977,2020-03-09 12:00:00-04:00,276.08,278.09,273.1901,274.85,6868341
16978,2020-03-09 13:00:00-04:00,274.836,276.35,270.4,270.801,6105558
16979,2020-03-09 14:00:00-04:00,270.8551,271.9,267.92,270.1297,8264383
16980,2020-03-09 15:00:00-04:00,270.2,273.8,265.87,266.09,13173633
16981,2020-03-09 16:00:00-04:00,266.17,268.55,265.12,265.49,4742447
16982,2020-03-09 17:00:00-04:00,265.51,266.17,263.0,264.5,166668
16983,2020-03-09 18:00:00-04:00,264.5,269.5,262.18,269.25,167276
16984,2020-03-09 19:00:00-04:00,269.25,273.83,269.25,273.7,334192
16985,2020-03-10 04:00:00-04:00,275.4,279.0,274.42,279.0,38365
16986,2020-03-10 05:00:00-04:00,279.02,281.91,278.77,280.05,59141
16987,2020-03-10 06:00:00-04:00,280.34,280.94,279.18,280.51,47511
16988,2020-03-10 07:00:00-04:00,280.78,280.95,277.79,278.44,194860
16989,2020-03-10 08:00:00-04:00,278.5,280.7,274.75,276.87,545513
16990,2020-03-10 09:00:00-04:00,276.7,280.36,274.92,279.2002,9246590
16991,2020-03-10 10:00:00-04:00,279.19,281.83,274.95,275.1766,11237597
16992,2020-03-10 11:00:00-04:00,275.15,277.4099,269.37,272.67,11440321
16993,2020-03-10 12:00:00-04:00,272.7,278.3594,272.7,276.0709,8196640
16994,2020-03-10 13:00:00-04:00,276.02,278.29,273.25,274.11,5676918
16995,2020-03-10 14:00:00-04:00,274.11,279.1598,272.33,278.2444,6487965
16996,2020-03-10 15:00:00-04:00,278.3,286.44,277.9,285.69,12758740
16997,2020-03-10 16:00:00-04:00,285.69,285.69,283.74,284.31,5100942
16998,2020-03-10 17:00:00-04:00,284.48,284.55,282.67,282.9,136905
16999,2020-03-10 18:00:00-04:00,282.96,285.34,279.65,280.36,108036
17000,2020-03-10 19:00:00-04:00,280.3,280.88,278.1,279.5,79294
17001,2020-03-11 04:00:00-04:00,278.26,280.0,275.8,279.79,30900
17002,2020-03-11 05:00:00-04:00,279.22,279.5,277.57,278.0,15828
17003,2020-03-11 06:00:00-04:00,277.9,278.75,276.87,277.94,24987
17004,2020-03-11 07:00:00-04:00,278.0,279.2,275.5,277.5,148003
17005,2020-03-11 08:00:00-04:00,278.8,279.2994,275.52,275.86,232909
17006,2020-03-11 09:00:00-04:00,276.1465,279.2309,275.5785,277.39,7872309
17007,2020-03-11 10:00:00-04:00,277.44,279.35,274.75,276.35,8068381
17008,2020-03-11 11:00:00-04:00,276.38,277.71,275.06,276.94,6514397
17009,2020-03-11 12:00:00-04:00,277.04,281.22,275.645,276.39,8038772
17010,2020-03-11 13:00:00-04:00,276.385,277.2999,274.44,276.3644,6419215
17011,2020-03-11 14:00:00-04:00,276.35,277.97,274.11,275.87,7093299
17012,2020-03-11 15:00:00-04:00,275.86,278.33,271.86,275.31,14008989
17013,2020-03-11 16:00:00-04:00,275.31,277.38,274.75,276.51,4424481
17014,2020-03-11 17:00:00-04:00,276.52,276.7,274.6,274.71,297725
17015,2020-03-11 18:00:00-04:00,275.0,278.36,274.88,277.86,788688
17016,2020-03-11 19:00:00-04:00,277.9,277.9,274.76,275.4,108199
17017,2020-03-12 04:00:00-04:00,263.8,264.74,260.23,261.1,102885
17018,2020-03-12 05:00:00-04:00,261.1,261.42,259.51,260.5,65998
17019,2020-03-12 06:00:00-04:00,260.27,261.5,259.99,261.5,41849
17020,2020-03-12 07:00:00-04:00,261.61,262.99,257.1,257.3,396491
17021,2020-03-12 08:00:00-04:00,257.4,261.735,255.0,256.08,692858
17022,2020-03-12 09:00:00-04:00,256.4,258.84,250.38,258.73,11763155
17023,2020-03-12 10:00:00-04:00,258.71,262.4,253.51,259.375,16396501
17024,2020-03-12 11:00:00-04:00,259.4275,259.47,251.0,252.625,11063373
17025,2020-03-12 12:00:00-04:00,252.6,260.12,249.53,257.83,13327071
17026,2020-03-12 13:00:00-04:00,257.9285,270.0,255.05,259.29,15316557
17027,2020-03-12 14:00:00-04:00,259.26,259.85,252.77,253.755,10636188
17028,2020-03-12 15:00:00-04:00,253.73,258.05,248.0,248.0,16814702
17029,2020-03-12 16:00:00-04:00,248.09,251.4251,243.3,243.5,6059609
17030,2020-03-12 17:00:00-04:00,243.5,243.71,237.8,239.83,1354948
17031,2020-03-12 18:00:00-04:00,240.0,243.95,238.4,242.34,356016
17032,2020-03-12 19:00:00-04:00,242.01,242.6,235.51,236.65,222527
17033,2020-03-13 04:00:00-04:00,255.1,261.69,254.0,255.21,79692
17034,2020-03-13 05:00:00-04:00,255.58,258.8,254.3,258.79,30818
17035,2020-03-13 06:00:00-04:00,258.5,261.25,258.0,260.03,103606
17036,2020-03-13 07:00:00-04:00,260.02,264.0,258.0,263.6,450498
17037,2020-03-13 08:00:00-04:00,259.25,268.69,258.0,267.24,921989
17038,2020-03-13 09:00:00-04:00,267.2,267.5,253.43,259.49,14952235
17039,2020-03-13 10:00:00-04:00,259.44,264.5,257.0,257.1,13401460
17040,2020-03-13 11:00:00-04:00,257.08,261.29,252.95,257.351,10705290
17041,2020-03-13 12:00:00-04:00,257.35,263.04,254.851,259.64,8979883
17042,2020-03-13 13:00:00-04:00,259.6528,264.0,258.55,262.355,7614619
17043,2020-03-13 14:00:00-04:00,262.335,262.476,256.16,259.2697,8251282
17044,2020-03-13 15:00:00-04:00,259.2,279.92,254.36,278.06,18937638
17045,2020-03-13 16:00:00-04:00,278.06,278.06,273.63,274.75,6944366
17046,2020-03-13 17:00:00-04:00,274.75,275.11,274.4,274.92,1082793
17047,2020-03-13 18:00:00-04:00,274.95,276.35,273.0,273.95,139552
17048,2020-03-13 19:00:00-04:00,273.9,274.18,272.55,273.5,100670
17049,2020-03-16 04:00:00-04:00,252.68,256.3,246.11,246.2,106394
17050,2020-03-16 05:00:00-04:00,246.81,249.0,245.66,248.1,69805
17051,2020-03-16 06:00:00-04:00,247.72,248.6,244.41,245.03,108071
17052,2020-03-16 07:00:00-04:00,245.1,248.3,243.27,243.56,404652
17053,2020-03-16 08:00:00-04:00,245.0,247.83,238.52,240.43,880763
17054,2020-03-16 09:00:00-04:00,240.34,253.4799,239.56,249.725,10303823
17055,2020-03-16 10:00:00-04:00,249.72,257.24,248.1287,254.44,14741504
17056,2020-03-16 11:00:00-04:00,254.36,259.08,253.56,258.31,9573042
17057,2020-03-16 12:00:00-04:00,258.3,258.41,252.67,253.505,6102264
17058,2020-03-16 13:00:00-04:00,253.525,255.98,250.665,251.07,5929326
17059,2020-03-16 14:00:00-04:00,251.0706,255.0,249.59,252.78,10097922
17060,2020-03-16 15:00:00-04:00,252.9,255.24,240.0,241.47,16081409
17061,2020-03-16 16:00:00-04:00,241.47,247.1,240.65,245.66,5398128
17062,2020-03-16 17:00:00-04:00,245.61,245.61,243.33,245.4,181945
17063,2020-03-16 18:00:00-04:00,245.3,247.9,243.61,247.3,564477
17064,2020-03-16 19:00:00-04:00,247.21,250.0,247.2,250.0,135759
17065,2020-03-17 04:00:00-04:00,253.4,258.8,248.05,248.5,109872
17066,2020-03-17 05:00:00-04:00,248.92,250.5,242.56,246.34,53242
17067,2020-03-17 06:00:00-04:00,245.6,252.25,245.53,252.05,57689
17068,2020-03-17 07:00:00-04:00,251.11,252.25,246.01,246.36,216970
17069,2020-03-17 08:00:00-04:00,250.0601,251.75,246.0,248.6,289022
17070,2020-03-17 09:00:00-04:00,248.59,249.49,238.99,240.38,11900470
17071,2020-03-17 10:00:00-04:00,240.46,251.28,238.4,250.31,14853878
17072,2020-03-17 11:00:00-04:00,250.2888,254.75,248.67,254.47,10928500
17073,2020-03-17 12:00:00-04:00,254.43,257.61,249.6101,252.5885,10024751
17074,2020-03-17 13:00:00-04:00,252.68,254.1,248.06,253.21,6442389
